,Item Number,Price,Price Effective Date,Price End Date
2976,3976,73614.0,2023-01-01,
2977,3977,30830.0,2023-01-01,
2978,3978,19402.0,2023-01-01,
2979,3979,45950.0,2023-01-01,
2980,3980,51526.0,2023-01-01,
2981,3981,9143.0,2023-01-01,
2982,3982,44419.0,2023-01-01,
2983,3983,30465.0,2023-01-01,
2984,3984,68033.0,2023-01-01,
2985,3985,25150.0,2023-01-01,
2986,3986,13069.0,2023-01-01,
2987,3987,56869.0,2023-01-01,
2988,3988,34564.0,2023-01-01,
2989,3989,74595.0,2023-01-01,
2990,3990,38166.0,2023-01-01,
2991,3991,24482.0,2023-01-01,
2992,3992,17237.0,2023-01-01,
2993,3993,67439.0,2023-01-01,
2994,3994,423.0,2023-01-01,
2995,3995,71554.0,2023-01-01,
2996,3996,922.0,2023-01-01,
2997,3997,43369.0,2023-01-01,
2998,3998,67157.0,2023-01-01,
2999,3999,3531.0,2023-01-01,
3000,4000,53151.0,2023-01-01,
3001,4001,814.0,2023-01-01,
3002,4002,43493.0,2023-01-01,
3003,4003,69061.0,2023-01-01,
3004,4004,13221.0,2023-01-01,
3005,4005,9209.0,2023-01-01,
3006,4006,73812.0,2023-01-01,
3007,4007,74674.0,2023-01-01,
3008,4008,38112.0,2023-01-01,
3009,4009,73202.0,2023-01-01,
3010,4010,46897.0,2023-01-01,
3011,4011,43541.0,2023-01-01,
3012,4012,37806.0,2023-01-01,
3013,4013,32241.0,2023-01-01,
3014,4014,43235.0,2023-01-01,
3015,4015,20033.0,2023-01-01,
3016,4016,10445.0,2023-01-01,
3017,4017,17404.0,2023-01-01,
3018,4018,31391.0,2023-01-01,
3019,4019,8154.0,2023-01-01,
3020,4020,71125.0,2023-01-01,
3021,4021,61767.0,2023-01-01,
3022,4022,49712.0,2023-01-01,
3023,4023,68391.0,2023-01-01,
3024,4024,43001.0,2023-01-01,
3025,4025,66960.0,2023-01-01,
3026,4026,28247.0,2023-01-01,
3027,4027,53609.0,2023-01-01,
3028,4028,4280.0,2023-01-01,
3029,4029,5170.0,2023-01-01,
3030,4030,49643.0,2023-01-01,
3031,4031,69159.0,2023-01-01,
3032,4032,3180.0,2023-01-01,
3033,4033,30758.0,2023-01-01,
3034,4034,5167.0,2023-01-01,
3035,4035,52207.0,2023-01-01,
3036,4036,31563.0,2023-01-01,
3037,4037,6271.0,2023-01-01,
3038,4038,55265.0,2023-01-01,
3039,4039,48298.0,2023-01-01,
3040,4040,73587.0,2023-01-01,
3041,4041,53709.0,2023-01-01,
3042,4042,107.0,2023-01-01,
3043,4043,12451.0,2023-01-01,
3044,4044,11035.0,2023-01-01,
3045,4045,37198.0,2023-01-01,
3046,4046,5796.0,2023-01-01,
3047,4047,33208.0,2023-01-01,
3048,4048,19141.0,2023-01-01,
3049,4049,38507.0,2023-01-01,
3050,4050,61181.0,2023-01-01,
3051,4051,30600.0,2023-01-01,
3052,4052,11762.0,2023-01-01,
3053,4053,21479.0,2023-01-01,
3054,4054,24527.0,2023-01-01,
3055,4055,39689.0,2023-01-01,
3056,4056,59028.0,2023-01-01,
3057,4057,72950.0,2023-01-01,
3058,4058,64824.0,2023-01-01,
3059,4059,74458.0,2023-01-01,
3060,4060,49003.0,2023-01-01,
3061,4061,48993.0,2023-01-01,
3062,4062,40546.0,2023-01-01,
3063,4063,34855.0,2023-01-01,
3064,4064,21015.0,2023-01-01,
3065,4065,7479.0,2023-01-01,
3066,4066,63557.0,2023-01-01,
3067,4067,43185.0,2023-01-01,
3068,4068,387.0,2023-01-01,
3069,4069,9693.0,2023-01-01,
3070,4070,39377.0,2023-01-01,2024-01-20
3071,4071,49322.0,2023-01-01,
3072,4072,40573.0,2023-01-01,
3073,4073,10727.0,2023-01-01,
3074,4074,62557.0,2023-01-01,
3075,4075,70008.0,2023-01-01,
3076,4076,28022.0,2023-01-01,
3077,4077,8728.0,2023-01-01,
3078,4078,36658.0,2023-01-01,
3079,4079,48446.0,2023-01-01,
3080,4080,18761.0,2023-01-01,
3081,4081,42033.0,2023-01-01,
3082,4082,55920.0,2023-01-01,2024-04-20
3083,4083,50168.0,2023-01-01,
3084,4084,65393.0,2023-01-01,
3085,4085,47872.0,2023-01-01,
3086,4086,4489.0,2023-01-01,
3087,4087,57154.0,2023-01-01,
3088,4088,10294.0,2023-01-01,
3089,4089,72417.0,2023-01-01,
3090,4090,71206.0,2023-01-01,
3091,4091,25348.0,2023-01-01,
3092,4092,33840.0,2023-01-01,
3093,4093,12828.0,2023-01-01,
3094,4094,74185.0,2023-01-01,
3095,4095,44995.0,2023-01-01,
3096,4096,60639.0,2023-01-01,
3097,4097,8197.0,2023-01-01,
3098,4098,35421.0,2023-01-01,
3099,4099,26432.0,2023-01-01,
3100,4100,27195.0,2023-01-01,
3101,4101,38005.0,2023-01-01,
3102,4102,52101.0,2023-01-01,
3103,4103,8152.0,2023-01-01,
3104,4104,48251.0,2023-01-01,
3105,4105,8451.0,2023-01-01,
3106,4106,54486.0,2023-01-01,
3107,4107,45290.0,2023-01-01,
3108,4108,45830.0,2023-01-01,
3109,4109,59551.0,2023-01-01,
3110,4110,53523.0,2023-01-01,
3111,4111,44076.0,2023-01-01,
3112,4112,71804.0,2023-01-01,2024-06-21
3113,4113,58041.0,2023-01-01,
3114,4114,2173.0,2023-01-01,
3115,4115,12992.0,2023-01-01,
3116,4116,68315.0,2023-01-01,
3117,4117,39191.0,2023-01-01,
3118,4118,52806.0,2023-01-01,
3119,4119,27135.0,2023-01-01,
3120,4120,63107.0,2023-01-01,
3121,4121,17655.0,2023-01-01,
3122,4122,53927.0,2023-01-01,
3123,4123,74312.0,2023-01-01,
3124,4124,68845.0,2023-01-01,
3125,4125,9682.0,2023-01-01,
3126,4126,11623.0,2023-01-01,
3127,4127,3778.0,2023-01-01,
3128,4128,69851.0,2023-01-01,
3129,4129,6000.0,2023-01-01,
3130,4130,15286.0,2023-01-01,
3131,4131,30552.0,2023-01-01,
3132,4132,59918.0,2023-01-01,
3133,4133,52678.0,2023-01-01,
3134,4134,7554.0,2023-01-01,
3135,4135,9008.0,2023-01-01,
3136,4136,16209.0,2023-01-01,
3137,4137,72323.0,2023-01-01,
3138,4138,70654.0,2023-01-01,
3139,4139,57366.0,2023-01-01,
3140,4140,39667.0,2023-01-01,
3141,4141,9052.0,2023-01-01,
3142,4142,22183.0,2023-01-01,
3143,4143,55694.0,2023-01-01,
3144,4144,67704.0,2023-01-01,
3145,4145,20933.0,2023-01-01,
3146,4146,37272.0,2023-01-01,
3147,4147,48434.0,2023-01-01,
3148,4148,73577.0,2023-01-01,
3149,4149,5031.0,2023-01-01,
3150,4150,73226.0,2023-01-01,
3151,4151,68976.0,2023-01-01,
3152,4152,27942.0,2023-01-01,
3153,4153,70395.0,2023-01-01,
3154,4154,58821.0,2023-01-01,
3155,4155,70232.0,2023-01-01,
3156,4156,60437.0,2023-01-01,
3157,4157,21551.0,2023-01-01,
3158,4158,63187.0,2023-01-01,
3159,4159,12835.0,2023-01-01,
3160,4160,17000.0,2023-01-01,
3161,4161,32316.0,2023-01-01,
3162,4162,7138.0,2023-01-01,
3163,4163,55979.0,2023-01-01,
3164,4164,7676.0,2023-01-01,
3165,4165,44080.0,2023-01-01,
3166,4166,39818.0,2023-01-01,
3167,4167,7079.0,2023-01-01,
3168,4168,53406.0,2023-01-01,
3169,4169,23049.0,2023-01-01,
3170,4170,22972.0,2023-01-01,
3171,4171,24510.0,2023-01-01,
3172,4172,51891.0,2023-01-01,
3173,4173,22246.0,2023-01-01,
3174,4174,27690.0,2023-01-01,
3175,4175,26888.0,2023-01-01,
3176,4176,13768.0,2023-01-01,
3177,4177,32256.0,2023-01-01,
3178,4178,65189.0,2023-01-01,
3179,4179,8568.0,2023-01-01,
3180,4180,12230.0,2023-01-01,
3181,4181,58871.0,2023-01-01,
3182,4182,25949.0,2023-01-01,
3183,4183,28891.0,2023-01-01,
3184,4184,23217.0,2023-01-01,
3185,4185,32024.0,2023-01-01,
3186,4186,10416.0,2023-01-01,
3187,4187,70715.0,2023-01-01,
3188,4188,35059.0,2023-01-01,
3189,4189,49248.0,2023-01-01,
3190,4190,6127.0,2023-01-01,
3191,4191,5551.0,2023-01-01,
3192,4192,54791.0,2023-01-01,
3193,4193,70230.0,2023-01-01,
3194,4194,59317.0,2023-01-01,
3195,4195,45258.0,2023-01-01,
3196,4196,64417.0,2023-01-01,
3197,4197,51345.0,2023-01-01,
3198,4198,72513.0,2023-01-01,
3199,4199,20587.0,2023-01-01,
3200,4200,45449.0,2023-01-01,
3201,4201,50077.0,2023-01-01,
3202,4202,72668.0,2023-01-01,
3203,4203,54160.0,2023-01-01,
3204,4204,16338.0,2023-01-01,
3205,4205,15126.0,2023-01-01,
3206,4206,23284.0,2023-01-01,
3207,4207,67998.0,2023-01-01,
3208,4208,65796.0,2023-01-01,
3209,4209,60500.0,2023-01-01,
3210,4210,55824.0,2023-01-01,
3211,4211,41143.0,2023-01-01,
3212,4212,33233.0,2023-01-01,
3213,4213,17165.0,2023-01-01,
3214,4214,9240.0,2023-01-01,
3215,4215,40268.0,2023-01-01,
3216,4216,28648.0,2023-01-01,
3217,4217,40669.0,2023-01-01,
3218,4218,2553.0,2023-01-01,
3219,4219,73817.0,2023-01-01,
3220,4220,32395.0,2023-01-01,
3221,4221,59248.0,2023-01-01,
3222,4222,63477.0,2023-01-01,
3223,4223,63989.0,2023-01-01,
3224,4224,42189.0,2023-01-01,
3225,4225,55762.0,2023-01-01,
3226,4226,54548.0,2023-01-01,
3227,4227,37441.0,2023-01-01,
3228,4228,73247.0,2023-01-01,
3229,4229,20386.0,2023-01-01,
3230,4230,27780.0,2023-01-01,
3231,4231,46698.0,2023-01-01,
3232,4232,21234.0,2023-01-01,
3233,4233,19005.0,2023-01-01,
3234,4234,33211.0,2023-01-01,
3235,4235,13162.0,2023-01-01,
3236,4236,45370.0,2023-01-01,
3237,4237,61733.0,2023-01-01,
3238,4238,73753.0,2023-01-01,
3239,4239,52691.0,2023-01-01,
3240,4240,25847.0,2023-01-01,
3241,4241,19847.0,2023-01-01,
3242,4242,61002.0,2023-01-01,
3243,4243,62521.0,2023-01-01,
3244,4244,27759.0,2023-01-01,
3245,4245,59796.0,2023-01-01,
3246,4246,26830.0,2023-01-01,
3247,4247,3303.0,2023-01-01,
3248,4248,70467.0,2023-01-01,
3249,4249,58864.0,2023-01-01,
3250,4250,23157.0,2023-01-01,
3251,4251,52844.0,2023-01-01,
3252,4252,21946.0,2023-01-01,
3253,4253,40670.0,2023-01-01,
3254,4254,14958.0,2023-01-01,
3255,4255,29665.0,2023-01-01,
3256,4256,34228.0,2023-01-01,
3257,4257,41430.0,2023-01-01,
3258,4258,16666.0,2023-01-01,
3259,4259,74924.0,2023-01-01,
3260,4260,58651.0,2023-01-01,
3261,4261,61512.0,2023-01-01,
3262,4262,20288.0,2023-01-01,
3263,4263,59100.0,2023-01-01,
3264,4264,4394.0,2023-01-01,
3265,4265,9414.0,2023-01-01,
3266,4266,71283.0,2023-01-01,
3267,4267,19530.0,2023-01-01,
3268,4268,31972.0,2023-01-01,
3269,4269,50085.0,2023-01-01,
3270,4270,16865.0,2023-01-01,
3271,4271,23008.0,2023-01-01,
3272,4272,52477.0,2023-01-01,
3273,4273,66815.0,2023-01-01,
3274,4274,42187.0,2023-01-01,
3275,4275,29536.0,2023-01-01,
3276,4276,52998.0,2023-01-01,
3277,4277,58265.0,2023-01-01,
3278,4278,63693.0,2023-01-01,
3279,4279,24350.0,2023-01-01,
3280,4280,29835.0,2023-01-01,
3281,4281,36310.0,2023-01-01,
3282,4282,29270.0,2023-01-01,
3283,4283,22788.0,2023-01-01,
3284,4284,13861.0,2023-01-01,
3285,4285,15084.0,2023-01-01,
3286,4286,52673.0,2023-01-01,
3287,4287,43567.0,2023-01-01,
3288,4288,40376.0,2023-01-01,
3289,4289,43577.0,2023-01-01,
3290,4290,55433.0,2023-01-01,2024-01-28
3291,4291,34446.0,2023-01-01,
3292,4292,43514.0,2023-01-01,
3293,4293,17842.0,2023-01-01,
3294,4294,3297.0,2023-01-01,
3295,4295,30248.0,2023-01-01,
3296,4296,39671.0,2023-01-01,
3297,4297,14752.0,2023-01-01,
3298,4298,34770.0,2023-01-01,
3299,4299,30198.0,2023-01-01,
3300,4300,8971.0,2023-01-01,
3301,4301,17586.0,2023-01-01,
3302,4302,68467.0,2023-01-01,
3303,4303,585.0,2023-01-01,
3304,4304,21614.0,2023-01-01,
3305,4305,9438.0,2023-01-01,
3306,4306,50561.0,2023-01-01,
3307,4307,60677.0,2023-01-01,
3308,4308,23747.0,2023-01-01,
3309,4309,49727.0,2023-01-01,
3310,4310,63740.0,2023-01-01,
3311,4311,1890.0,2023-01-01,
3312,4312,16464.0,2023-01-01,
3313,4313,42771.0,2023-01-01,
3314,4314,27153.0,2023-01-01,2023-06-22
3315,4315,18842.0,2023-01-01,
3316,4316,56840.0,2023-01-01,
3317,4317,5860.0,2023-01-01,
3318,4318,33943.0,2023-01-01,
3319,4319,38992.0,2023-01-01,
3320,4320,36777.0,2023-01-01,
3321,4321,29328.0,2023-01-01,
3322,4322,45704.0,2023-01-01,
3323,4323,59947.0,2023-01-01,
3324,4324,15394.0,2023-01-01,
3325,4325,4652.0,2023-01-01,
3326,4326,69981.0,2023-01-01,
3327,4327,64812.0,2023-01-01,
3328,4328,48333.0,2023-01-01,
3329,4329,35729.0,2023-01-01,
3330,4330,988.0,2023-01-01,
3331,4331,8567.0,2023-01-01,
3332,4332,43138.0,2023-01-01,
3333,4333,7958.0,2023-01-01,
3334,4334,54033.0,2023-01-01,
3335,4335,32410.0,2023-01-01,
3336,4336,59864.0,2023-01-01,
3337,4337,9940.0,2023-01-01,
3338,4338,59758.0,2023-01-01,
3339,4339,33336.0,2023-01-01,
3340,4340,63117.0,2023-01-01,
3341,4341,12169.0,2023-01-01,
3342,4342,23131.0,2023-01-01,
3343,4343,64596.0,2023-01-01,
3344,4344,34880.0,2023-01-01,
3345,4345,17261.0,2023-01-01,
3346,4346,47860.0,2023-01-01,
3347,4347,22358.0,2023-01-01,
3348,4348,38963.0,2023-01-01,
3349,4349,72441.0,2023-01-01,
3350,4350,45979.0,2023-01-01,
3351,4351,32599.0,2023-01-01,
3352,4352,42967.0,2023-01-01,
3353,4353,64824.0,2023-01-01,
3354,4354,65597.0,2023-01-01,
3355,4355,45317.0,2023-01-01,
3356,4356,23010.0,2023-01-01,
3357,4357,12977.0,2023-01-01,
3358,4358,9900.0,2023-01-01,
3359,4359,66997.0,2023-01-01,
3360,4360,51521.0,2023-01-01,
3361,4361,24418.0,2023-01-01,
3362,4362,2409.0,2023-01-01,
3363,4363,24689.0,2023-01-01,
3364,4364,71705.0,2023-01-01,
3365,4365,9256.0,2023-01-01,2023-12-06
3366,4366,52644.0,2023-01-01,
3367,4367,64886.0,2023-01-01,
3368,4368,62124.0,2023-01-01,
3369,4369,18566.0,2023-01-01,
3370,4370,29080.0,2023-01-01,
3371,4371,56542.0,2023-01-01,
3372,4372,44063.0,2023-01-01,
3373,4373,46018.0,2023-01-01,
3374,4374,24577.0,2023-01-01,
3375,4375,36200.0,2023-01-01,
3376,4376,720.0,2023-01-01,
3377,4377,73928.0,2023-01-01,
3378,4378,52706.0,2023-01-01,
3379,4379,29821.0,2023-01-01,
3380,4380,8953.0,2023-01-01,
3381,4381,34998.0,2023-01-01,
3382,4382,57696.0,2023-01-01,
3383,4383,49252.0,2023-01-01,
3384,4384,18785.0,2023-01-01,
3385,4385,36676.0,2023-01-01,
3386,4386,22453.0,2023-01-01,
3387,4387,74336.0,2023-01-01,
3388,4388,29798.0,2023-01-01,
3389,4389,20249.0,2023-01-01,
3390,4390,16680.0,2023-01-01,
3391,4391,35482.0,2023-01-01,
3392,4392,11054.0,2023-01-01,
3393,4393,71044.0,2023-01-01,
3394,4394,6917.0,2023-01-01,
3395,4395,4362.0,2023-01-01,
3396,4396,66261.0,2023-01-01,
3397,4397,52059.0,2023-01-01,
3398,4398,39163.0,2023-01-01,
3399,4399,31664.0,2023-01-01,
3400,4400,6977.0,2023-01-01,
3401,4401,50867.0,2023-01-01,
3402,4402,26562.0,2023-01-01,
3403,4403,28260.0,2023-01-01,
3404,4404,11157.0,2023-01-01,
3405,4405,1234.0,2023-01-01,
3406,4406,16044.0,2023-01-01,
3407,4407,73598.0,2023-01-01,
3408,4408,43453.0,2023-01-01,
3409,4409,47268.0,2023-01-01,
3410,4410,1738.0,2023-01-01,
3411,4411,39619.0,2023-01-01,2024-11-09
3412,4412,27917.0,2023-01-01,
3413,4413,2868.0,2023-01-01,
3414,4414,6884.0,2023-01-01,
3415,4415,21332.0,2023-01-01,
3416,4416,38753.0,2023-01-01,
3417,4417,21268.0,2023-01-01,
3418,4418,65397.0,2023-01-01,
3419,4419,66841.0,2023-01-01,
3420,4420,70324.0,2023-01-01,
3421,4421,41806.0,2023-01-01,
3422,4422,1677.0,2023-01-01,
3423,4423,52236.0,2023-01-01,
3424,4424,51548.0,2023-01-01,
3425,4425,59708.0,2023-01-01,
3426,4426,56928.0,2023-01-01,
3427,4427,27766.0,2023-01-01,
3428,4428,51219.0,2023-01-01,
3429,4429,68842.0,2023-01-01,
3430,4430,50897.0,2023-01-01,
3431,4431,69156.0,2023-01-01,
3432,4432,69099.0,2023-01-01,
3433,4433,32868.0,2023-01-01,
3434,4434,6413.0,2023-01-01,
3435,4435,58056.0,2023-01-01,
3436,4436,9665.0,2023-01-01,
3437,4437,62506.0,2023-01-01,
3438,4438,37997.0,2023-01-01,
3439,4439,30767.0,2023-01-01,
3440,4440,23023.0,2023-01-01,
3441,4441,43023.0,2023-01-01,
3442,4442,49746.0,2023-01-01,
3443,4443,23428.0,2023-01-01,
3444,4444,18744.0,2023-01-01,
3445,4445,26412.0,2023-01-01,
3446,4446,3565.0,2023-01-01,
3447,4447,55496.0,2023-01-01,
3448,4448,58921.0,2023-01-01,
3449,4449,30024.0,2023-01-01,
3450,4450,72991.0,2023-01-01,
3451,4451,12677.0,2023-01-01,
3452,4452,43338.0,2023-01-01,
3453,4453,66531.0,2023-01-01,
3454,4454,26028.0,2023-01-01,
3455,4455,40990.0,2023-01-01,
3456,4456,21623.0,2023-01-01,
3457,4457,53430.0,2023-01-01,
3458,4458,13848.0,2023-01-01,
3459,4459,56621.0,2023-01-01,
3460,4460,64877.0,2023-01-01,
3461,4461,13067.0,2023-01-01,
3462,4462,14568.0,2023-01-01,
3463,4463,27603.0,2023-01-01,
3464,4464,72692.0,2023-01-01,2023-08-22
3465,4465,44839.0,2023-01-01,
3466,4466,67922.0,2023-01-01,
3467,4467,46949.0,2023-01-01,
3468,4468,43968.0,2023-01-01,
3469,4469,60368.0,2023-01-01,
3470,4470,72173.0,2023-01-01,
3471,4471,52101.0,2023-01-01,
3472,4472,69942.0,2023-01-01,
3473,4473,4361.0,2023-01-01,
3474,4474,71186.0,2023-01-01,
3475,4475,64450.0,2023-01-01,
3476,4476,9213.0,2023-01-01,
3477,4477,27911.0,2023-01-01,
3478,4478,41036.0,2023-01-01,
3479,4479,1625.0,2023-01-01,
3480,4480,11718.0,2023-01-01,
3481,4481,26722.0,2023-01-01,
3482,4482,54329.0,2023-01-01,
3483,4483,15341.0,2023-01-01,
3484,4484,40556.0,2023-01-01,
3485,4485,62581.0,2023-01-01,
3486,4486,14668.0,2023-01-01,
3487,4487,36184.0,2023-01-01,
3488,4488,7080.0,2023-01-01,2024-04-07
3489,4489,17019.0,2023-01-01,
3490,4490,24675.0,2023-01-01,
3491,4491,6439.0,2023-01-01,
3492,4492,52700.0,2023-01-01,
3493,4493,55917.0,2023-01-01,
3494,4494,19873.0,2023-01-01,
3495,4495,24189.0,2023-01-01,
3496,4496,44228.0,2023-01-01,
3497,4497,71645.0,2023-01-01,
3498,4498,65434.0,2023-01-01,
3499,4499,66612.0,2023-01-01,
3500,4500,7687.0,2023-01-01,
3501,4501,24182.0,2023-01-01,
3502,4502,27336.0,2023-01-01,
3503,4503,1392.0,2023-01-01,
3504,4504,3010.0,2023-01-01,
3505,4505,34528.0,2023-01-01,
3506,4506,54175.0,2023-01-01,
3507,4507,18182.0,2023-01-01,
3508,4508,69484.0,2023-01-01,
3509,4509,15988.0,2023-01-01,2024-02-26
3510,4510,63455.0,2023-01-01,
3511,4511,45115.0,2023-01-01,
3512,4512,34991.0,2023-01-01,
3513,4513,61847.0,2023-01-01,
3514,4514,38429.0,2023-01-01,
3515,4515,49542.0,2023-01-01,
3516,4516,12952.0,2023-01-01,
3517,4517,12293.0,2023-01-01,
3518,4518,51409.0,2023-01-01,
3519,4519,50717.0,2023-01-01,
3520,4520,20998.0,2023-01-01,
3521,4521,34848.0,2023-01-01,
3522,4522,55679.0,2023-01-01,
3523,4523,56538.0,2023-01-01,
3524,4524,69551.0,2023-01-01,
3525,4525,61021.0,2023-01-01,
3526,4526,49066.0,2023-01-01,
3527,4527,24169.0,2023-01-01,
3528,4528,57302.0,2023-01-01,
3529,4529,16361.0,2023-01-01,
3530,4530,68492.0,2023-01-01,
3531,4531,46708.0,2023-01-01,
3532,4532,55095.0,2023-01-01,
3533,4533,31541.0,2023-01-01,2024-04-28
3534,4534,22100.0,2023-01-01,
3535,4535,16376.0,2023-01-01,
3536,4536,7502.0,2023-01-01,
3537,4537,4941.0,2023-01-01,
3538,4538,19797.0,2023-01-01,
3539,4539,11929.0,2023-01-01,
3540,4540,5081.0,2023-01-01,
3541,4541,64070.0,2023-01-01,
3542,4542,30648.0,2023-01-01,
3543,4543,37171.0,2023-01-01,
3544,4544,34442.0,2023-01-01,
3545,4545,63647.0,2023-01-01,
3546,4546,14841.0,2023-01-01,
3547,4547,31235.0,2023-01-01,
3548,4548,20895.0,2023-01-01,
3549,4549,53111.0,2023-01-01,
3550,4550,41842.0,2023-01-01,
3551,4551,26437.0,2023-01-01,
3552,4552,45772.0,2023-01-01,
3553,4553,64881.0,2023-01-01,
3554,4554,57357.0,2023-01-01,
3555,4555,67154.0,2023-01-01,
3556,4556,29721.0,2023-01-01,
3557,4557,39572.0,2023-01-01,
3558,4558,71794.0,2023-01-01,
3559,4559,72655.0,2023-01-01,
3560,4560,19687.0,2023-01-01,
3561,4561,42320.0,2023-01-01,
3562,4562,72952.0,2023-01-01,
3563,4563,47978.0,2023-01-01,
3564,4564,28031.0,2023-01-01,
3565,4565,66361.0,2023-01-01,
3566,4566,22863.0,2023-01-01,
3567,4567,18830.0,2023-01-01,
3568,4568,30704.0,2023-01-01,
3569,4569,26307.0,2023-01-01,
3570,4570,53438.0,2023-01-01,2023-04-20
3571,4571,22250.0,2023-01-01,
3572,4572,71493.0,2023-01-01,
3573,4573,31985.0,2023-01-01,
3574,4574,50652.0,2023-01-01,
3575,4575,62988.0,2023-01-01,
3576,4576,26405.0,2023-01-01,
3577,4577,73223.0,2023-01-01,
3578,4578,9048.0,2023-01-01,
3579,4579,18534.0,2023-01-01,
3580,4580,15914.0,2023-01-01,
3581,4581,24611.0,2023-01-01,
3582,4582,37598.0,2023-01-01,
3583,4583,21510.0,2023-01-01,
3584,4584,71549.0,2023-01-01,
3585,4585,71382.0,2023-01-01,
3586,4586,53121.0,2023-01-01,
3587,4587,50575.0,2023-01-01,
3588,4588,6932.0,2023-01-01,
3589,4589,37371.0,2023-01-01,
3590,4590,28786.0,2023-01-01,
3591,4591,19737.0,2023-01-01,
3592,4592,54418.0,2023-01-01,
3593,4593,35480.0,2023-01-01,
3594,4594,16501.0,2023-01-01,
3595,4595,41186.0,2023-01-01,
3596,4596,37836.0,2023-01-01,
3597,4597,74268.0,2023-01-01,2023-12-06
3598,4598,1844.0,2023-01-01,
3599,4599,1516.0,2023-01-01,
3600,4600,35600.0,2023-01-01,
3601,4601,6332.0,2023-01-01,
3602,4602,61402.0,2023-01-01,
3603,4603,1820.0,2023-01-01,
3604,4604,1831.0,2023-01-01,
3605,4605,17103.0,2023-01-01,
3606,4606,3699.0,2023-01-01,
3607,4607,64250.0,2023-01-01,
3608,4608,37550.0,2023-01-01,
3609,4609,28136.0,2023-01-01,
3610,4610,8602.0,2023-01-01,
3611,4611,67985.0,2023-01-01,
3612,4612,23042.0,2023-01-01,
3613,4613,46790.0,2023-01-01,
3614,4614,8358.0,2023-01-01,
3615,4615,38005.0,2023-01-01,
3616,4616,38191.0,2023-01-01,
3617,4617,37592.0,2023-01-01,2024-04-30
3618,4618,33761.0,2023-01-01,
3619,4619,39721.0,2023-01-01,
3620,4620,56471.0,2023-01-01,
3621,4621,8392.0,2023-01-01,
3622,4622,42903.0,2023-01-01,
3623,4623,31720.0,2023-01-01,
3624,4624,19098.0,2023-01-01,
3625,4625,5749.0,2023-01-01,
3626,4626,3968.0,2023-01-01,
3627,4627,39621.0,2023-01-01,
3628,4628,62828.0,2023-01-01,
3629,4629,25102.0,2023-01-01,
3630,4630,23643.0,2023-01-01,
3631,4631,49685.0,2023-01-01,
3632,4632,31450.0,2023-01-01,
3633,4633,18443.0,2023-01-01,
3634,4634,70686.0,2023-01-01,
3635,4635,31394.0,2023-01-01,
3636,4636,2077.0,2023-01-01,
3637,4637,64478.0,2023-01-01,
3638,4638,20102.0,2023-01-01,
3639,4639,43306.0,2023-01-01,
3640,4640,12363.0,2023-01-01,
3641,4641,47050.0,2023-01-01,
3642,4642,36637.0,2023-01-01,
3643,4643,6189.0,2023-01-01,
3644,4644,60985.0,2023-01-01,
3645,4645,15206.0,2023-01-01,
3646,4646,15527.0,2023-01-01,
3647,4647,37106.0,2023-01-01,
3648,4648,38495.0,2023-01-01,
3649,4649,70586.0,2023-01-01,
3650,4650,45801.0,2023-01-01,
3651,4651,50834.0,2023-01-01,
3652,4652,51503.0,2023-01-01,
3653,4653,21134.0,2023-01-01,
3654,4654,35796.0,2023-01-01,
3655,4655,33824.0,2023-01-01,
3656,4656,19957.0,2023-01-01,
3657,4657,34859.0,2023-01-01,
3658,4658,62332.0,2023-01-01,
3659,4659,54560.0,2023-01-01,
3660,4660,28475.0,2023-01-01,
3661,4661,66255.0,2023-01-01,
3662,4662,55999.0,2023-01-01,
3663,4663,24881.0,2023-01-01,
3664,4664,8800.0,2023-01-01,
3665,4665,55816.0,2023-01-01,
3666,4666,24475.0,2023-01-01,
3667,4667,42630.0,2023-01-01,
3668,4668,37648.0,2023-01-01,
3669,4669,31710.0,2023-01-01,
3670,4670,45511.0,2023-01-01,
3671,4671,15509.0,2023-01-01,
3672,4672,37767.0,2023-01-01,
3673,4673,54136.0,2023-01-01,
3674,4674,21321.0,2023-01-01,
3675,4675,56656.0,2023-01-01,
3676,4676,22865.0,2023-01-01,
3677,4677,21369.0,2023-01-01,
3678,4678,31302.0,2023-01-01,
3679,4679,56235.0,2023-01-01,
3680,4680,18356.0,2023-01-01,
3681,4681,31886.0,2023-01-01,
3682,4682,3751.0,2023-01-01,
3683,4683,59598.0,2023-01-01,
3684,4684,51509.0,2023-01-01,
3685,4685,22745.0,2023-01-01,
3686,4686,36218.0,2023-01-01,
3687,4687,43460.0,2023-01-01,
3688,4688,63323.0,2023-01-01,
3689,4689,8535.0,2023-01-01,
3690,4690,868.0,2023-01-01,
3691,4691,34451.0,2023-01-01,
3692,4692,16933.0,2023-01-01,
3693,4693,29281.0,2023-01-01,
3694,4694,62332.0,2023-01-01,
3695,4695,17113.0,2023-01-01,
3696,4696,5946.0,2023-01-01,
3697,4697,24617.0,2023-01-01,
3698,4698,5972.0,2023-01-01,
3699,4699,16544.0,2023-01-01,
3700,4700,51750.0,2023-01-01,
3701,4701,23747.0,2023-01-01,
3702,4702,53200.0,2023-01-01,
3703,4703,71899.0,2023-01-01,
3704,4704,56907.0,2023-01-01,
3705,4705,25171.0,2023-01-01,
3706,4706,23352.0,2023-01-01,
